gene_name,sequence_length,gc_content,at_gc_ratio,kmer_3_GGG,kmer_3_GGC,kmer_3_GCG,kmer_3_CGG,kmer_3_GCT,kmer_3_CTG,kmer_3_TGC,kmer_3_GCC,kmer_3_CCG,kmer_3_CGC,kmer_3_CCA,kmer_3_CAG,kmer_3_AGC,kmer_3_CCC,kmer_3_CTA,kmer_3_TAA,kmer_3_AAG,kmer_3_AGG,kmer_3_CTC,kmer_3_TCG,kmer_3_GGA,kmer_3_GAG,kmer_3_AGA,kmer_3_TCT,kmer_3_TGT,kmer_3_GTT,kmer_3_TTT,kmer_3_TTC,kmer_3_TCC,kmer_3_AGT,kmer_3_GTC,kmer_3_GTG,kmer_3_TGG,kmer_3_CTT,kmer_3_TTA,kmer_3_AAA,kmer_3_CAC,kmer_3_ACT,kmer_3_CGT,kmer_3_CAA,kmer_3_AAT,kmer_3_ATG,kmer_3_TAT,kmer_3_TGA,kmer_3_GAC,kmer_3_ACA,kmer_3_TCA,kmer_3_CCT,kmer_3_ACG,kmer_3_GAT,kmer_3_ATC,kmer_3_CGA,kmer_3_CAT,kmer_3_TAC,kmer_3_AAC,kmer_3_GCA,kmer_3_GAA,kmer_3_ACC,kmer_3_GGT,kmer_3_ATT,kmer_3_TTG,kmer_3_ATA,kmer_3_GTA,kmer_3_TAG,kmer_3_CAN,kmer_3_ANN,kmer_3_NNN,kmer_3_NNT,kmer_3_NTA,organism,chromosome,regen
FEN1,38674,0.4497336712002896,1.22353820502501,0.01854054613156806,0.013110260653702938,0.007136946628051304,0.006231899048407116,0.015902978899462142,0.018566404633843608,0.02342780306164667,0.010938146462556888,0.0054302854778651224,0.005688870500620604,0.016911460488208522,0.016859743483657427,0.011481175010343401,0.010524410426148118,0.012282788580885395,0.013239553165080678,0.01564439387670666,0.01781650806785271,0.01176561853537443,0.006231899048407116,0.01680802647910633,0.014403185767480347,0.013834298717418286,0.01626499793131982,0.028935664046338436,0.02197972693421597,0.03578816714935871,0.019161150186181218,0.013394704178733967,0.017014894497310716,0.010291683905668184,0.023970831609433182,0.023763963591228798,0.019833471245345468,0.016187422424493173,0.02169528340918494,0.01598055440628879,0.01595469590401324,0.008274720728175424,0.017170045510964006,0.017661357054199422,0.022729623500206866,0.01636843194042201,0.01696317749275962,0.00977451386015722,0.019342159702110055,0.014920355812991311,0.014299751758378155,0.006025031030202731,0.012955109640049648,0.009593504344228383,0.004628671907323128,0.020893669838642947,0.015696110881257757,0.012179354571783202,0.019730037236243277,0.015101365328920148,0.012308647083160944,0.017894083574679354,0.021359122879602812,0.027823748448489862,0.014196317749275962,0.015877120397186594,0.013239553165080678,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,11,1
FG10,340476,0.4378752100001175,1.2837556846383966,0.01467659791937123,0.012268190816332524,0.004743387160253059,0.0052368169081926964,0.013774913796648202,0.019819428208908755,0.018668092130382938,0.012171267115844382,0.0052191944171948515,0.005034158261717488,0.018659280884884014,0.019472852552617822,0.013390156076528605,0.015358000904621204,0.011821754377720472,0.01732290865088083,0.017945569999471327,0.01644765826465457,0.015299259267961725,0.0047169534237562925,0.015402057132115815,0.014221350235260255,0.01805130494545839,0.02005439475554668,0.022398186058259956,0.016012970153374412,0.030445790280608797,0.018891310349688963,0.015701639479079165,0.015622338269588868,0.011428185412101952,0.017134935413570494,0.01964026621709734,0.019023479032172795,0.017557875197518752,0.028877388581800667,0.017437454842366817,0.015078978130488672,0.005063529080047228,0.02012194763770508,0.02238643773092806,0.02088558891427833,0.01793382167213943,0.017995500390631882,0.010688040790192496,0.02197230919247872,0.018541797611565054,0.017055634204080194,0.0051017111438758905,0.013366659421864812,0.013396030240194551,0.004446741895122682,0.020812161868453978,0.01235924035315472,0.014729465392364763,0.01867102921221591,0.017619553916011207,0.013061202911235513,0.013654493441496267,0.022274828621275045,0.020862092259614537,0.01794263291763835,0.01216245587034546,0.011868747687048056,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,6p,1
FGF8,17911,0.46982301379040814,1.128461081402258,0.014964542967223184,0.014126975263833826,0.010720866603383774,0.006923893014685354,0.015243732201686302,0.0201574627282372,0.018761516555921603,0.016472164833324025,0.010609190909598526,0.013624434641800211,0.019710759953096207,0.019040705790384724,0.01708638114914289,0.024010274163828244,0.01083254229716902,0.015578759283042046,0.016863029761572394,0.015802110670612542,0.016137137751968286,0.006812217320900106,0.01301021832598135,0.013401083254229717,0.018035624546317495,0.01708638114914289,0.02188843598190854,0.01446200234518957,0.027974761293204534,0.019040705790384724,0.018035624546317495,0.012060974928806745,0.00949243397174605,0.01518789435479368,0.014350326651404321,0.017142218996035512,0.015969624211290414,0.02791892344631191,0.01915238148416997,0.01256351555084036,0.008096487799430454,0.01859400301524373,0.019822435646881457,0.018258975933887988,0.01691886760846502,0.014126975263833826,0.00949243397174605,0.019934111340666704,0.016025462058183036,0.019375732871740464,0.007258920096041096,0.012731029091518232,0.01328940756044447,0.006756379474007482,0.02004578703445195,0.01256351555084036,0.01373611033558546,0.021162543972304427,0.016304651292646157,0.01518789435479368,0.009994974593779665,0.018929030096599474,0.015522921436149422,0.019040705790384724,0.012898542632196102,0.013680272488692836,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,8,1
FOS,3963,0.5667423668937673,0.7644701691896705,0.022721534965917698,0.021964150467053776,0.01110830598333754,0.012623074981065387,0.019439535470840697,0.03281999495077001,0.026508457460237313,0.02575107296137339,0.01363292097955062,0.014137843978793235,0.02347891946478162,0.026508457460237313,0.02246907346629639,0.030042918454935622,0.008583690987124463,0.007573844988639233,0.013127997980308004,0.016157535975763696,0.024993688462509468,0.009088613986367079,0.01691492047462762,0.016409997475385005,0.014895228477657157,0.02095430446856854,0.022721534965917698,0.01009845998485231,0.015905074476142388,0.015905074476142388,0.020701842968947236,0.008331229487503155,0.012875536480686695,0.02019691996970462,0.021711688967432467,0.01918707397121939,0.007321383489017925,0.00782630648826054,0.02347891946478162,0.01464276697803585,0.007573844988639233,0.01009845998485231,0.006311537490532693,0.018429689472355466,0.009593536985609694,0.014895228477657157,0.017672304973491544,0.01363292097955062,0.01237061348144408,0.03054784145417824,0.008331229487503155,0.009845998485231003,0.009341075485988387,0.00782630648826054,0.018177227972734158,0.00782630648826054,0.008836152486745772,0.028780610956829083,0.010855844483716234,0.02120676596818985,0.011613228982580156,0.008331229487503155,0.014390305478414541,0.00782630648826054,0.007068921989396617,0.005806614491290078,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,14,0
FUS,20503,0.46412720089742965,1.1545817570407735,0.0178527876688942,0.013511536022633042,0.007024047607433784,0.006487488415199258,0.01541388224964636,0.020340471196527,0.021755036339690746,0.014194429540022438,0.00599970733134969,0.0067801570655089995,0.018145456319203942,0.017755231452124286,0.014682210623872005,0.01556021657480123,0.010975074386615286,0.015608994683186186,0.015462660358031316,0.01629188820057558,0.015121213599336618,0.007902053558363006,0.015365104141261401,0.014048095214867568,0.013170089263938345,0.019316130920442907,0.021950148773230573,0.017365006585044633,0.033608116677235254,0.018828349836593337,0.01585288522511097,0.014584654407102092,0.012682308180088777,0.019999024437832302,0.02555972879371738,0.02321837959123945,0.016096775767035755,0.020730696063606655,0.014438320081947223,0.016096775767035755,0.007560606799668309,0.019462465245597776,0.017608897126969416,0.02004780254621726,0.014535876298717136,0.017121116043119847,0.010097068435686064,0.015804107116726012,0.015462660358031316,0.018828349836593337,0.006633822740354129,0.01385298278132774,0.011901858445929466,0.006731378957124043,0.0178527876688942,0.010536071411150675,0.016389444417345495,0.020096580654602215,0.014389541973562266,0.01292619872201356,0.019462465245597776,0.020340471196527,0.02599873176918199,0.011560411687234769,0.013560314131017999,0.011462855470464856,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,3p,1
GAREM1,929300,0.45818788335306143,1.1825107916034514,0.016443595057774794,0.013339101127948193,0.006072325561875739,0.006511366644499396,0.014560453159266457,0.0199236412862182,0.017995303982145664,0.01302058112682907,0.00663188772600393,0.0064317366442196156,0.019627718987881175,0.01907784155351674,0.01415046626593407,0.01754657816975825,0.011817522473953457,0.015337383702536754,0.018791603984943474,0.0176326646565472,0.01678040843733657,0.006284313535593534,0.01655335532843071,0.01589479370449522,0.01819653114501484,0.019515806555055536,0.021309633723520335,0.015728001136341624,0.028618376451902405,0.018950863985503035,0.018088923036528648,0.015306177351075758,0.011834739771311248,0.017224829925384537,0.019627718987881175,0.019909652232114994,0.015332003297112444,0.026039010091488415,0.01734965533122852,0.015399796405458743,0.006293998265357291,0.01955777371736515,0.018872310066308115,0.01861082236268667,0.01584314181242185,0.01756917587254035,0.011190167201478966,0.019891358853672342,0.016953657491999338,0.018955168309842483,0.006140118670222038,0.013132493559654707,0.013276688425026202,0.005891543939618938,0.01875071290371872,0.011773403149474119,0.015223319107541392,0.018263248172276276,0.017992075738891077,0.01410527086036987,0.013879293832548871,0.01938775290595697,0.02074253899179811,0.01532447072951841,0.012001532339464844,0.011521600175616433,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,5q,0
GATA4,193940,0.46537588945034547,1.1488006204642403,0.016464024585176706,0.014860419309263786,0.006641297734327465,0.006094731305881261,0.01424682114902701,0.019980612360651344,0.018397632232981676,0.01534511029298023,0.006620672586084213,0.006429889964834123,0.020815930864503087,0.022007033175550948,0.016360898843960442,0.01883076034608999,0.012081180583485444,0.01499448277284493,0.019171075292103663,0.017928410110447667,0.01711887304189999,0.005408945126793099,0.015329641431797792,0.015551361775412761,0.018619352576596644,0.018077942435211252,0.020671554826800317,0.014324165454939208,0.0252967443203498,0.017484969423217728,0.01652074374284565,0.014839794161020532,0.011271643514937764,0.018794666336664295,0.02023327042663119,0.01746950056203529,0.014731512132743454,0.027550041765925192,0.018588414854231766,0.015721519248419597,0.006285513927131351,0.02076952428095577,0.01883076034608999,0.018418257381224927,0.014829481586898906,0.016087615629737338,0.01047241902051171,0.02089327517041529,0.019573265682847094,0.018603883715414205,0.00577504150811084,0.012333838649465294,0.013705411007641617,0.005640978044529695,0.019733110581732306,0.012421495529499118,0.015082139652878756,0.019815611174705317,0.017319968237271704,0.014174633130175623,0.014066351101898545,0.018619352576596644,0.01819653703760996,0.014984170198723303,0.011472738710309481,0.011018985448957914,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,4p,0
GCGR,800864,0.4772383326007911,1.0953890995099462,0.01617007674231016,0.016393585911180703,0.006825145905287053,0.006410592586488059,0.01776835459792074,0.02423513664027011,0.022713026713715972,0.014509366157964793,0.0065029930250155455,0.007134812239811603,0.01951147638419603,0.023339851310213246,0.01448938768476966,0.016855588103818136,0.012291755633305113,0.014352035681553127,0.01623250947104495,0.018681121092023346,0.018560001598277854,0.005987298685666195,0.01571306916797151,0.015354705305033826,0.018068031695847725,0.020974899545739466,0.024082800782157226,0.013798881704962903,0.02350342505949839,0.017554834665647764,0.01719647080271008,0.014804048637592994,0.011222907317365539,0.02184646043887711,0.021926374331657637,0.01869735360149439,0.013544156171724966,0.019794920972651966,0.018471347123474455,0.015470830180480533,0.006057223341849158,0.01572555571371847,0.01627121776286052,0.02052788120799838,0.015364694541631392,0.01655965696961524,0.010929473492312033,0.01976745057200866,0.01633864510989409,0.01957016314920673,0.005313025215330482,0.013732703012504026,0.013159570562718671,0.005025834663150455,0.019707515152423263,0.012105706101675445,0.012923574848101171,0.021627945888305352,0.015349710686735043,0.013878795597743432,0.01491143293101683,0.017273887386341218,0.01867113185542578,0.01411479131236093,0.012987256231410655,0.011115523023941703,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,3q,0
GJC1,4408,0.470961887477314,1.1233140655105973,0.015887426236949616,0.015660463004993193,0.006128007262823422,0.0088515660463005,0.021334543803903767,0.03177485247389923,0.01838402178847027,0.015887426236949616,0.005901044030866999,0.003858374943259192,0.018837948252383115,0.023377212891511574,0.018837948252383115,0.01611438946890604,0.011348161597821153,0.01407172038129823,0.017703132092601,0.01861098502042669,0.016568315932818885,0.004312301407172038,0.019518837948252384,0.021788470267816613,0.02156150703586019,0.021107580571947344,0.02383113935542442,0.017249205628688154,0.03495233772128915,0.017703132092601,0.018157058556513846,0.015887426236949616,0.011575124829777576,0.015206536541080345,0.02315024965955515,0.019745801180208807,0.0147526100771675,0.028597367226509306,0.014525646845211076,0.015206536541080345,0.0020426690876078077,0.01407172038129823,0.011802088061733999,0.016568315932818885,0.0147526100771675,0.019064911484339538,0.010667271901951884,0.016568315932818885,0.015206536541080345,0.02156150703586019,0.003404448479346346,0.015206536541080345,0.012936904221516114,0.004993191103041307,0.012029051293690422,0.006354970494779845,0.015887426236949616,0.013390830685428961,0.017476168860644577,0.012256014525646845,0.015433499773036768,0.016341352700862462,0.02088061733999092,0.007943713118474808,0.013163867453472538,0.012029051293690422,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
GRB2,281266,0.4744192330391871,1.1078403453289167,0.01835641959155811,0.01450949997155697,0.006961431253199841,0.008284032083736277,0.014324620285568006,0.02045764833039422,0.017272029125661302,0.014381506342795381,0.007388076682405142,0.00725297229649013,0.021033619659821378,0.018758177370726437,0.013222452926787644,0.020521645144775016,0.012692701518857728,0.013880197963479151,0.01874395585641959,0.01818576141987599,0.01860885147050458,0.00809204164059389,0.01740002275442289,0.015121025086751238,0.017958217190966495,0.02016610728710393,0.019202599692815292,0.014857927072074634,0.025964929745719324,0.018669292906308664,0.019305705671539906,0.014178849763922863,0.012998464076454861,0.015700551794755106,0.020365208487399738,0.019266596507196088,0.014015302349394163,0.02456411058649525,0.016902269753683374,0.015750327094829056,0.006730331645713635,0.019675465043517835,0.01738935661869276,0.01739646737584618,0.014370840207065248,0.01596364980943171,0.012593150918709824,0.018601740713351158,0.016699613174810855,0.02078474315945162,0.007160532453495648,0.01328644974116844,0.013986859320780476,0.00733474600375448,0.017588457818988566,0.012458046532794812,0.015074805165253996,0.016589396438932816,0.017656010011946072,0.015515672108766141,0.01492547926503214,0.017808891290744637,0.019248819614312532,0.013442886398543717,0.011480317424199329,0.010922122987655726,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,3q,0
GRIA2,6745,0.385470719051149,1.5942307692307693,0.011567551534925108,0.007711701023283405,0.002817736912353552,0.002966038855109002,0.012160759305946909,0.01779623313065401,0.01334717484799051,0.007118493252261605,0.0023728310840872013,0.0022245291413317513,0.01438528844727866,0.01735132730238766,0.011270947649414208,0.007266795195017055,0.012902269019724159,0.023876612783627467,0.022986801127094766,0.01542340204656681,0.011567551534925108,0.004745662168174403,0.01913095061545306,0.01809283701616491,0.021652083642295716,0.01913095061545306,0.024469820554649267,0.01438528844727866,0.039596618715705176,0.01898264867269761,0.01349547679074596,0.01913095061545306,0.009491324336348805,0.020762271985763015,0.01972415838647486,0.01690642147412131,0.022245291413317516,0.04360077117010233,0.009787928221859706,0.01527510010381136,0.004152454397152602,0.021800385585051166,0.02936378466557912,0.022245291413317516,0.022986801127094766,0.021948687527806616,0.012309061248702359,0.021503781699540266,0.01794453507340946,0.012605665134213259,0.0034109446833753524,0.01527510010381136,0.01527510010381136,0.004004152454397152,0.01735132730238766,0.012457363191457809,0.01438528844727866,0.012457363191457809,0.021207177814029365,0.008749814622571555,0.011270947649414208,0.02862227495180187,0.01868604478718671,0.01883434672994216,0.01438528844727866,0.009046418508082455,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,2,0
GRIN2B,38671,0.45411290114038944,1.2020955526450658,0.014042256070754352,0.012128578447852284,0.0036204711784633688,0.0040342393131448965,0.015387002508469317,0.023145155033747963,0.01587835216840363,0.013499185393984845,0.004266983888903256,0.004111820838397683,0.020688406734076393,0.021981432154956168,0.01616281776099718,0.01730068013137138,0.012826812175127362,0.015283560474798934,0.020171196565724483,0.017352401148206575,0.019757428431042955,0.003646331686880964,0.015749049626315653,0.018826450128009518,0.023248597067418345,0.026015671468101062,0.022395200289637693,0.014430163697018283,0.02888618790245416,0.02195557164653857,0.019498823346867,0.015542165558974889,0.012413044040445836,0.017067935555613024,0.018490263518580775,0.022576223848560863,0.014378442680183092,0.02482608808089167,0.017455843181876957,0.014611187255941451,0.003646331686880964,0.01789547182497608,0.01823165843440482,0.01789547182497608,0.01290439370038015,0.020171196565724483,0.01186997336367633,0.020688406734076393,0.019369520804779022,0.02229175825596731,0.004241123380485661,0.012749230649874576,0.014404303188600687,0.003982518296309705,0.019188497245855852,0.010008016757609454,0.014481884713853475,0.01577491013473325,0.019705707414207765,0.014275000646512711,0.011999275905764308,0.018128216400734438,0.018800589619591922,0.012645788616204195,0.009671830148180714,0.011326902686906825,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,2,0
HEG1,9109,0.516741684048743,0.9352028893137879,0.020423849785878995,0.014823761941363787,0.006917755572636433,0.008894257164818271,0.01701987482156583,0.024376852970242672,0.014713956297353684,0.01910618205775777,0.011859009553091028,0.009772702316899088,0.0259141319863841,0.02953771823871747,0.02174151751400022,0.023059185242121444,0.010651147468979905,0.009553091028878885,0.018337542549687055,0.018557153837707258,0.020423849785878995,0.006149116064565719,0.01965521027780828,0.021631711869990116,0.022070934446030525,0.0207532667179093,0.02130229493795981,0.014604150653343582,0.023498407818161853,0.019435598989788076,0.0207532667179093,0.015153178873394093,0.01614142966948501,0.01866695948171736,0.020972878005929504,0.018557153837707258,0.009004062808828374,0.02009443285384869,0.020972878005929504,0.01592181838146481,0.007356978148676842,0.015482595805424399,0.010651147468979905,0.014384539365323377,0.008894257164818271,0.0155924014494345,0.013286482925222356,0.01756890304161634,0.01822773690567695,0.02031404414186889,0.006478532996596025,0.009004062808828374,0.009882507960909191,0.005380476556495004,0.013835511145272867,0.009223674096848577,0.014713956297353684,0.018117931261666848,0.018776765125727464,0.01822773690567695,0.01394531678928297,0.010431536180959702,0.015153178873394093,0.007686395080707148,0.00834522894476776,0.008015812012737454,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
HES1,1414,0.5190947666195191,0.9264305177111717,0.016288951841359773,0.023371104815864022,0.018413597733711047,0.018413597733711047,0.018413597733711047,0.019830028328611898,0.0169971671388102,0.02762039660056657,0.0226628895184136,0.023371104815864022,0.020538243626062325,0.018413597733711047,0.018413597733711047,0.024787535410764873,0.0084985835694051,0.015580736543909348,0.023371104815864022,0.013456090651558074,0.019121813031161474,0.006373937677053824,0.0169971671388102,0.0169971671388102,0.019121813031161474,0.012747875354107648,0.010623229461756374,0.009915014164305949,0.034702549575070823,0.013456090651558074,0.017705382436260624,0.012747875354107648,0.009206798866855524,0.014872521246458924,0.017705382436260624,0.0169971671388102,0.0113314447592068,0.037535410764872525,0.016288951841359773,0.013456090651558074,0.007790368271954674,0.014872521246458924,0.014164305949008499,0.014164305949008499,0.012747875354107648,0.019830028328611898,0.016288951841359773,0.012747875354107648,0.0113314447592068,0.019830028328611898,0.007790368271954674,0.009915014164305949,0.006373937677053824,0.0056657223796034,0.012747875354107648,0.007082152974504249,0.0113314447592068,0.017705382436260624,0.018413597733711047,0.0169971671388102,0.009206798866855524,0.014164305949008499,0.016288951841359773,0.014872521246458924,0.006373937677053824,0.004957507082152974,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
HES2,7775,0.532347266881029,0.8784730611258759,0.025730091341824263,0.019040267592949956,0.007719027402547279,0.008104978772674644,0.021613276727132383,0.03267721600411681,0.018139714395986106,0.020326772160041168,0.00977743470989322,0.009391483339765857,0.02277113083751447,0.02830310047600669,0.020326772160041168,0.01968351987649556,0.010935288820275313,0.011449890647111797,0.016981860285604014,0.023928984947896564,0.021741927183841502,0.00591792100861958,0.02251382992409623,0.02521548951498778,0.021741927183841502,0.023028431750932717,0.01955486941978644,0.012221793387366526,0.020712723530168533,0.01659590891547665,0.018525665766113468,0.01479480252154895,0.013250997041039495,0.022127878553968867,0.026759294995497233,0.018525665766113468,0.00977743470989322,0.016338608002058407,0.018139714395986106,0.014923452978258072,0.004116814614691882,0.012350443844075647,0.01183584201723916,0.013122346584330374,0.006689823748874308,0.01659590891547665,0.015824006175221922,0.016081307088640164,0.01273639521420301,0.02431493631802393,0.005017367811655731,0.009391483339765857,0.008619580599511128,0.00681847420558343,0.009906085166602342,0.007847677859256401,0.012221793387366526,0.017239161199022256,0.017239161199022256,0.018011063939276983,0.017239161199022256,0.008619580599511128,0.012993696127621253,0.007461726489129036,0.008104978772674644,0.010292036536729705,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
HMOX1,21586,0.46942462707310295,1.1302674430079938,0.016493699036323202,0.01403817642698295,0.007968865826538177,0.007088584136397331,0.016076723498888064,0.020848776871756857,0.025389177168272794,0.017142327650111193,0.006069310600444774,0.00991475166790215,0.022285025945144553,0.021497405485544848,0.017281319495922907,0.012555596738324685,0.009822090437361009,0.01519644180874722,0.016540029651593773,0.017234988880652335,0.015984062268346925,0.006300963676797628,0.014455151964418088,0.01579873980726464,0.014964788732394365,0.01876389918458117,0.025991475166790214,0.01797627872498147,0.02932727946627131,0.016030392883617496,0.01464047442550037,0.014130837657524093,0.011258339510748703,0.020061156412157152,0.017605633802816902,0.01816160118606375,0.013852853965900667,0.021775389177168272,0.017929948109710898,0.014872127501853225,0.007505559673832468,0.01922720533728688,0.01635470719051149,0.020663454410674575,0.015335433654558932,0.01640103780578206,0.009497776130467013,0.01867123795404003,0.015984062268346925,0.01510378057820608,0.009080800593031875,0.011397331356560415,0.012416604892512973,0.004911045218680504,0.023674944403261674,0.011258339510748703,0.015567086730911787,0.025435507783543365,0.01403817642698295,0.01167531504818384,0.01343587842846553,0.01755930318754633,0.023813936249073388,0.016123054114158635,0.011767976278724982,0.009775759822090438,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,3q,1
HMOX1,7788,0.5064201335387776,0.9746450304259635,0.027613665553557667,0.017980991523246854,0.006421782686873876,0.007834574877986129,0.017467248908296942,0.02748522989982019,0.01554071410223478,0.018494734138196762,0.007706139224248652,0.005008990495761623,0.021191882866683793,0.02954020035961983,0.019265348060621627,0.019008476753146673,0.011045466221423068,0.010146416645260725,0.018366298484459285,0.024531209863858205,0.021063447212946312,0.004109940919599281,0.02029283329052145,0.024017467248908297,0.022219368096583612,0.0279989725147701,0.022989982019008478,0.014770100179809915,0.03236578474184434,0.020549704597996404,0.01913691240688415,0.015669149755972257,0.016696634985872077,0.016825070639609557,0.01977909067557154,0.022476239404058566,0.010917030567685589,0.016696634985872077,0.019393783714359104,0.014256357564860005,0.0046236835345491905,0.012201387105060364,0.010017980991523246,0.01245825841253532,0.00937580272283586,0.015283842794759825,0.011816080143847931,0.02016439763678397,0.016953506293347034,0.02234780375032109,0.0044952478808117135,0.009118931415360904,0.00988954533778577,0.005265861803236578,0.012586694066272797,0.00937580272283586,0.01194451579758541,0.015412278448497303,0.01810942717698433,0.013614179296172618,0.013871050603647572,0.011045466221423068,0.016825070639609557,0.007706139224248652,0.00886206010788595,0.009761109684048292,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,2,0
HOXA13,2800,0.5228571428571429,0.912568306010929,0.024303073624017155,0.0228734810578985,0.021801286633309505,0.01858470335954253,0.016082916368834882,0.019656897784131523,0.01929949964260186,0.023588277340957826,0.016440314510364547,0.02037169406719085,0.01679771265189421,0.01929949964260186,0.01858470335954253,0.021801286633309505,0.008220157255182273,0.015368120085775554,0.01858470335954253,0.01501072194424589,0.012151536812008578,0.012151536812008578,0.01679771265189421,0.013938527519656898,0.011794138670478913,0.00964974982130093,0.020014295925661188,0.014653323802716226,0.025375268048606146,0.016082916368834882,0.00964974982130093,0.01322373123659757,0.00964974982130093,0.02644746247319514,0.021801286633309505,0.011794138670478913,0.014653323802716226,0.03359542530378842,0.017155110793423873,0.010364546104360257,0.013938527519656898,0.015725518227305217,0.014653323802716226,0.014653323802716226,0.012151536812008578,0.01322373123659757,0.00964974982130093,0.017869907076483203,0.01143674052894925,0.015725518227305217,0.010364546104360257,0.008220157255182273,0.005003573981415297,0.007862759113652609,0.013581129378127233,0.012151536812008578,0.015368120085775554,0.019656897784131523,0.017512508934953538,0.015725518227305217,0.016082916368834882,0.017869907076483203,0.013581129378127233,0.011079342387419585,0.01250893495353824,0.006790564689063617,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,2q,1
HOXA9,3562,0.5120718697361033,0.9528508771929824,0.018258426966292134,0.023876404494382022,0.017134831460674158,0.01544943820224719,0.021910112359550562,0.022752808988764046,0.02247191011235955,0.022752808988764046,0.017977528089887642,0.01853932584269663,0.014887640449438203,0.017977528089887642,0.016292134831460674,0.019382022471910114,0.010112359550561797,0.012640449438202247,0.012640449438202247,0.013764044943820225,0.014887640449438203,0.009550561797752809,0.01348314606741573,0.014606741573033709,0.011797752808988765,0.010393258426966293,0.033707865168539325,0.015168539325842697,0.028089887640449437,0.01348314606741573,0.012921348314606741,0.010674157303370787,0.009831460674157303,0.027247191011235954,0.017977528089887642,0.015168539325842697,0.013202247191011237,0.027247191011235954,0.019382022471910114,0.01348314606741573,0.009550561797752809,0.010955056179775281,0.012078651685393259,0.017696629213483146,0.021067415730337078,0.012359550561797753,0.014606741573033709,0.018820224719101122,0.011516853932584269,0.017134831460674158,0.010674157303370787,0.007303370786516854,0.006179775280898876,0.011797752808988765,0.01657303370786517,0.011516853932584269,0.011797752808988765,0.019382022471910114,0.012921348314606741,0.014325842696629213,0.009831460674157303,0.015168539325842697,0.018820224719101122,0.017977528089887642,0.011516853932584269,0.007303370786516854,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,2q,1
HOXC10,5251,0.4726718720243763,1.1156325543916197,0.016003048199657078,0.013335873499714232,0.013145361021146886,0.009525623928367309,0.012764336064012193,0.018098685463897885,0.021908935035244808,0.016955610592493807,0.012764336064012193,0.012383311106877501,0.017527148028195848,0.019813297771004,0.01638407315679177,0.026100209563726422,0.009335111449799961,0.013526385978281577,0.016193560678224424,0.014288435892550962,0.013526385978281577,0.008001524099828539,0.012383311106877501,0.014097923413983617,0.016003048199657078,0.017717660506763194,0.031053534006477423,0.017717660506763194,0.028005334349399887,0.01676509811392646,0.013716898456848923,0.011621261192608116,0.009335111449799961,0.02571918460659173,0.015050485806820347,0.014478948371118308,0.014288435892550962,0.029338921699371308,0.019241760335301963,0.01143074871404077,0.010097161364069346,0.015240998285387693,0.015622023242522385,0.018670222899599923,0.030100971613640694,0.011811773671175462,0.009525623928367309,0.022099447513812154,0.00895408649266527,0.013526385978281577,0.00838254905696323,0.00895408649266527,0.008763574014097924,0.010287673842636692,0.015431510763955039,0.01143074871404077,0.014859973328253,0.021146885120975425,0.01790817298533054,0.013145361021146886,0.013145361021146886,0.016193560678224424,0.017336635549628502,0.026481234520861117,0.013145361021146886,0.008192036578395885,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,3q,1
